"hv_gene","gc_hv_transcript","probeset","gc_percent_coverage","gc_percent_identity"
"HORVU7Hr1G114340","HORVU7Hr1G114340.1","Contig22220_at",62.7627627627628,100
"HORVU5Hr1G094050","HORVU5Hr1G094050.4","Contig22226_at",90.0837988826816,98.915
"HORVU1Hr1G011420","HORVU1Hr1G011420.2","Contig22228_at",100,98.769
"HORVU4Hr1G042420","HORVU4Hr1G042420.1","Contig22231_at",55.2334943639291,96.21
"HORVU6Hr1G020910","HORVU6Hr1G020910.1","Contig2226_s_at",63.8433515482696,89.744
"HORVU3Hr1G025630","HORVU3Hr1G025630.1","Contig22260_at",100,100
"HORVU5Hr1G061500","HORVU5Hr1G061500.1","Contig22268_at",81.9209039548023,88.276
"HORVU2Hr1G118850","HORVU2Hr1G118850.1","Contig2227_at",100,99.617
"HORVU4Hr1G009540","HORVU4Hr1G009540.9","Contig22270_at",60.4200323101777,100
"HORVU4Hr1G057330","HORVU4Hr1G057330.1","Contig22282_at",98.6348122866894,99.138
"HORVU6Hr1G070790","HORVU6Hr1G070790.6","Contig22285_at",84.7457627118644,99.444
"HORVU1Hr1G057640","HORVU1Hr1G057640.8","Contig22289_at",78.319783197832,99.827
"HORVU7Hr1G080800","HORVU7Hr1G080800.2","Contig2229_at",100,100
"HORVU1Hr1G083830","HORVU1Hr1G083830.2","Contig22298_at",54.6402502606882,100
"HORVU1Hr1G012170","HORVU1Hr1G012170.1","Contig223_x_at",100,96.863
"HORVU1Hr1G012170","HORVU1Hr1G012170.1","Contig223_s_at",100,96.863
"HORVU4Hr1G070430","HORVU4Hr1G070430.2","Contig22308_at",65.6387665198238,99.776
"HORVU7Hr1G080800","HORVU7Hr1G080800.2","Contig2231_s_at",71.5883668903803,96.25
"HORVU7Hr1G080800","HORVU7Hr1G080800.2","Contig2231_at",71.5883668903803,96.25
"HORVU7Hr1G037960","HORVU7Hr1G037960.2","Contig22316_at",57.1428571428571,99.831
"HORVU1Hr1G079960","HORVU1Hr1G079960.1","Contig22323_at",100,100
"HORVU1Hr1G032020","HORVU1Hr1G032020.1","Contig22325_at",98.75,86.713
"HORVU1Hr1G092330","HORVU1Hr1G092330.5","Contig22330_at",71.865889212828,100
"HORVU1Hr1G063010","HORVU1Hr1G063010.17","Contig22332_at",98.4615384615385,99.092
"HORVU2Hr1G086690","HORVU2Hr1G086690.1","Contig22343_at",53.8018433179724,100
"HORVU6Hr1G092560","HORVU6Hr1G092560.2","Contig22349_at",58.8744588744589,99.267
"HORVU4Hr1G016250","HORVU4Hr1G016250.1","Contig22351_at",82.6086956521739,99.875
"HORVU2Hr1G048950","HORVU2Hr1G048950.5","Contig2236_at",100,100
"HORVU5Hr1G103590","HORVU5Hr1G103590.3","Contig22370_at",55.9220389805097,100
"HORVU6Hr1G080840","HORVU6Hr1G080840.1","Contig22399_at",100,99.275
"HORVU5Hr1G000680","HORVU5Hr1G000680.1","Contig224_s_at",96.48033126294,100
"HORVU5Hr1G106210","HORVU5Hr1G106210.1","Contig22400_at",89.1440501043841,99.688
"HORVU3Hr1G098670","HORVU3Hr1G098670.1","Contig22402_at",99.3399339933993,98.837
"HORVU4Hr1G020540","HORVU4Hr1G020540.4","Contig22403_at",100,100
"HORVU1Hr1G065150","HORVU1Hr1G065150.1","Contig2241_at",74.8148148148148,99.01
"HORVU7Hr1G097550","HORVU7Hr1G097550.2","Contig22412_at",69.0476190476191,100
"HORVU7Hr1G122350","HORVU7Hr1G122350.2","Contig22416_at",100,99.803
"HORVU1Hr1G065630","HORVU1Hr1G065630.1","Contig2243_s_at",100,100
"HORVU1Hr1G065630","HORVU1Hr1G065630.1","Contig2243_at",100,100
"HORVU5Hr1G090370","HORVU5Hr1G090370.1","Contig22433_at",100,99.735
"HORVU4Hr1G012070","HORVU4Hr1G012070.13","Contig22438_at",92.0289855072464,100
"HORVU5Hr1G042030","HORVU5Hr1G042030.1","Contig22442_at",82.0770519262982,100
"HORVU3Hr1G089380","HORVU3Hr1G089380.4","Contig22458_at",70.8994708994709,99.007
"HORVU2Hr1G004280","HORVU2Hr1G004280.8","Contig22467_at",63.9175257731959,97.177
"HORVU0Hr1G001490","HORVU0Hr1G001490.2","Contig2247_s_at",96.9418960244648,100
"HORVU0Hr1G001490","HORVU0Hr1G001490.2","Contig2247_at",96.9418960244648,100
"HORVU1Hr1G078300","HORVU1Hr1G078300.6","Contig22472_at",67.1912832929782,96.757
"HORVU0Hr1G022570","HORVU0Hr1G022570.1","Contig22479_at",84.994640943194,99.748
"HORVU5Hr1G103420","HORVU5Hr1G103420.1","Contig2248_at",100,100
"HORVU5Hr1G103430","HORVU5Hr1G103430.2","Contig2249_at",100,100
"HORVU3Hr1G013060","HORVU3Hr1G013060.1","Contig225_at",83.9912280701754,100
"HORVU0Hr1G001490","HORVU0Hr1G001490.2","Contig2250_at",100,100
"HORVU3Hr1G085080","HORVU3Hr1G085080.3","Contig22500_at",100,100
"HORVU7Hr1G036210","HORVU7Hr1G036210.1","Contig22503_at",70,89.116
"HORVU7Hr1G089550","HORVU7Hr1G089550.2","Contig22512_at",58.4298584298584,99.341
"HORVU1Hr1G006020","HORVU1Hr1G006020.19","Contig22516_at",50.0685871056241,96.164
"HORVU5Hr1G065000","HORVU5Hr1G065000.5","Contig22529_at",99.2633517495396,98.891
"HORVU2Hr1G094400","HORVU2Hr1G094400.5","Contig2253_s_at",100,100
"HORVU3Hr1G018160","HORVU3Hr1G018160.2","Contig22535_at",59.1836734693878,82.94
"HORVU7Hr1G047740","HORVU7Hr1G047740.1","Contig22536_at",67.1517671517671,99.69
"HORVU5Hr1G062940","HORVU5Hr1G062940.1","Contig2255_at",66.7295004712535,100
"HORVU5Hr1G019110","HORVU5Hr1G019110.1","Contig22550_at",66.9254658385093,98.84
"HORVU6Hr1G018060","HORVU6Hr1G018060.2","Contig22556_at",53.6009445100354,99.78
"HORVU1Hr1G045080","HORVU1Hr1G045080.14","Contig22558_at",100,99.331
"HORVU5Hr1G118590","HORVU5Hr1G118590.1","Contig22563_at",68.1541582150101,99.702
"HORVU7Hr1G098630","HORVU7Hr1G098630.1","Contig22567_at",78.8485607008761,99.206
"HORVU5Hr1G062940","HORVU5Hr1G062940.1","Contig2257_s_at",66.9117647058823,99.389
"HORVU7Hr1G096560","HORVU7Hr1G096560.2","Contig22570_at",72.787610619469,99.545
"HORVU1Hr1G080470","HORVU1Hr1G080470.1","Contig22572_at",68.9930209371884,100
"HORVU1Hr1G055510","HORVU1Hr1G055510.24","Contig22576_at",100,99.593
"HORVU2Hr1G094400","HORVU2Hr1G094400.5","Contig2258_at",57.6241134751773,92.025
"HORVU4Hr1G009390","HORVU4Hr1G009390.7","Contig22589_at",50.4950495049505,100
"HORVU2Hr1G094390","HORVU2Hr1G094390.5","Contig2260_at",85.7894736842105,100
"HORVU4Hr1G023800","HORVU4Hr1G023800.7","Contig22602_at",63.4703196347032,98.921
"HORVU6Hr1G000990","HORVU6Hr1G000990.1","Contig22612_at",71.8954248366013,98.187
"HORVU6Hr1G001030","HORVU6Hr1G001030.1","Contig22612_at",71.8954248366013,98.187
"HORVU3Hr1G039930","HORVU3Hr1G039930.2","Contig2262_at",82.0117474302496,100
"HORVU7Hr1G102170","HORVU7Hr1G102170.9","Contig22626_at",81.7689530685921,99.779
"HORVU6Hr1G061450","HORVU6Hr1G061450.4","Contig22627_at",100,99.27
"HORVU3Hr1G039930","HORVU3Hr1G039930.2","Contig2263_s_at",66.3934426229508,99.387
"HORVU5Hr1G057590","HORVU5Hr1G057590.2","Contig2265_at",100,99.887
"HORVU1Hr1G009800","HORVU1Hr1G009800.1","Contig22666_at",100,94.569
"HORVU2Hr1G105130","HORVU2Hr1G105130.3","Contig22671_at",91.4666666666667,100
"HORVU4Hr1G075710","HORVU4Hr1G075710.1","Contig2268_s_at",99.2156862745098,99.368
"HORVU7Hr1G042550","HORVU7Hr1G042550.15","Contig22680_at",100,96.714
"HORVU4Hr1G003840","HORVU4Hr1G003840.4","Contig22689_at",57.3404255319149,100
"HORVU5Hr1G105870","HORVU5Hr1G105870.1","Contig2269_at",73.5294117647059,99.467
"HORVU0Hr1G006750","HORVU0Hr1G006750.1","Contig22691_at",85.1485148514851,100
"HORVU2Hr1G126150","HORVU2Hr1G126150.4","Contig22697_at",68.9320388349515,98.592
"HORVU2Hr1G009950","HORVU2Hr1G009950.1","Contig22701_at",95.0454170107349,98.957
"HORVU7Hr1G000130","HORVU7Hr1G000130.4","Contig22704_at",95.2235772357724,99.787
"HORVU7Hr1G008420","HORVU7Hr1G008420.1","Contig22721_at",57.6655052264808,100
"HORVU7Hr1G090360","HORVU7Hr1G090360.1","Contig2273_at",100,99.583
"HORVU5Hr1G118870","HORVU5Hr1G118870.3","Contig22732_at",73.1950844854071,100
"HORVU7Hr1G024940","HORVU7Hr1G024940.8","Contig22733_at",96.1625282167043,98.709
"HORVU3Hr1G011970","HORVU3Hr1G011970.1","Contig22737_at",54.0229885057471,99.696
"HORVU7Hr1G090360","HORVU7Hr1G090360.1","Contig2275_s_at",99.1666666666667,93.676
"HORVU7Hr1G090360","HORVU7Hr1G090360.1","Contig2275_at",99.1666666666667,93.676
"HORVU2Hr1G021730","HORVU2Hr1G021730.3","Contig22752_at",100,94.37
"HORVU3Hr1G085680","HORVU3Hr1G085680.2","Contig22760_at",72.4576271186441,99.854
"HORVU7Hr1G002210","HORVU7Hr1G002210.8","Contig2277_s_at",69.6629213483146,99.677
"HORVU0Hr1G022070","HORVU0Hr1G022070.1","Contig22773_at",81.8181818181818,98.746
"HORVU6Hr1G000620","HORVU6Hr1G000620.2","Contig2278_at",91.4380714879468,99.637
"HORVU5Hr1G054500","HORVU5Hr1G054500.5","Contig22788_at",79.8192771084337,99.25
"HORVU4Hr1G060950","HORVU4Hr1G060950.3","Contig22790_at",61.6630669546436,98.774
"HORVU6Hr1G017740","HORVU6Hr1G017740.2","Contig22791_at",65.9785301403799,98.882
"HORVU4Hr1G025360","HORVU4Hr1G025360.2","Contig22798_at",63.3458646616541,100
"HORVU3Hr1G015340","HORVU3Hr1G015340.1","Contig228_s_at",96.6666666666667,95.172
"HORVU3Hr1G072260","HORVU3Hr1G072260.1","Contig22800_at",100,99.819
"HORVU2Hr1G015100","HORVU2Hr1G015100.1","Contig22801_at",57.9297245963913,97.869
"HORVU3Hr1G095700","HORVU3Hr1G095700.1","Contig2281_at",100,99.634
"HORVU4Hr1G090860","HORVU4Hr1G090860.12","Contig2282_at",100,99.814
"HORVU5Hr1G045040","HORVU5Hr1G045040.1","Contig2284_at",100,100
"HORVU1Hr1G002600","HORVU1Hr1G002600.12","Contig22848_at",54.3624161073826,93.519
"HORVU3Hr1G114360","HORVU3Hr1G114360.3","Contig2285_at",96.9348659003831,100
"HORVU3Hr1G007060","HORVU3Hr1G007060.1","Contig22860_at",50.6410256410256,99.747
"HORVU5Hr1G059100","HORVU5Hr1G059100.1","Contig22861_at",86.5051903114187,99.467
"HORVU7Hr1G106530","HORVU7Hr1G106530.2","Contig22868_at",100,99.769
"HORVU5Hr1G105900","HORVU5Hr1G105900.1","Contig22873_at",58.9690721649485,98.252
"HORVU7Hr1G054090","HORVU7Hr1G054090.4","Contig2289_s_at",99.9096657633243,92.043
"HORVU6Hr1G057110","HORVU6Hr1G057110.1","Contig22890_at",61.6010854816825,99.339
"HORVU7Hr1G112940","HORVU7Hr1G112940.1","Contig22892_at",96.1240310077519,94.355
"HORVU7Hr1G091240","HORVU7Hr1G091240.1","Contig22899_at",100,98.937
"HORVU6Hr1G070670","HORVU6Hr1G070670.1","Contig2290_s_at",99.0929705215419,99.314
"HORVU4Hr1G067340","HORVU4Hr1G067340.2","Contig22900_at",64.1744548286604,99.757
"HORVU0Hr1G016170","HORVU0Hr1G016170.2","Contig22908_at",50.3597122302158,100
"HORVU5Hr1G086560","HORVU5Hr1G086560.15","Contig22909_at",78.4492588369441,100
"HORVU6Hr1G066890","HORVU6Hr1G066890.1","Contig2291_at",100,100
"HORVU1Hr1G011450","HORVU1Hr1G011450.1","Contig22912_at",85.4368932038835,98.864
"HORVU6Hr1G070670","HORVU6Hr1G070670.1","Contig2293_at",98.6394557823129,99.77
"HORVU6Hr1G070610","HORVU6Hr1G070610.13","Contig22935_at",71.868978805395,98.391
"HORVU3Hr1G034440","HORVU3Hr1G034440.2","Contig2294_at",100,100
"HORVU4Hr1G058550","HORVU4Hr1G058550.1","Contig22948_at",59.6625766871166,99.486
"HORVU2Hr1G093960","HORVU2Hr1G093960.1","Contig22954_at",100,98.973
"HORVU2Hr1G093020","HORVU2Hr1G093020.1","Contig22963_at",63.3507853403141,99.34
"HORVU7Hr1G081930","HORVU7Hr1G081930.3","Contig2297_at",100,99.942
"HORVU2Hr1G107180","HORVU2Hr1G107180.5","Contig22980_at",96.1352657004831,99.497
"HORVU6Hr1G044170","HORVU6Hr1G044170.1","Contig22980_at",96.1352657004831,99.497
"HORVU2Hr1G120200","HORVU2Hr1G120200.1","Contig22985_at",82.7672955974843,96.818
"HORVU1Hr1G087180","HORVU1Hr1G087180.1","Contig22994_at",97.644539614561,99.561
"HORVU6Hr1G020420","HORVU6Hr1G020420.1","Contig22995_at",53.5931790499391,100
"HORVU2Hr1G031640","HORVU2Hr1G031640.2","Contig22998_at",74.9690210656753,95.38
"HORVU1Hr1G065470","HORVU1Hr1G065470.6","Contig22999_at",66.6666666666667,100
"HORVU5Hr1G066280","HORVU5Hr1G066280.1","Contig2300_s_at",72.4932249322493,100
"HORVU2Hr1G102610","HORVU2Hr1G102610.1","Contig2301_at",93.0555555555556,100
"HORVU6Hr1G067870","HORVU6Hr1G067870.1","Contig2302_at",93.7074829931973,100
"HORVU7Hr1G047080","HORVU7Hr1G047080.11","Contig23029_at",52.8505392912173,98.542
"HORVU4Hr1G017550","HORVU4Hr1G017550.41","Contig23039_at",77.6576576576577,99.536
"HORVU6Hr1G000510","HORVU6Hr1G000510.1","Contig2305_at",90.0477707006369,99.735
"HORVU2Hr1G035060","HORVU2Hr1G035060.2","Contig23052_at",67.1251719394773,100
"HORVU2Hr1G091230","HORVU2Hr1G091230.1","Contig23055_at",85.7677902621723,100
"HORVU5Hr1G001180","HORVU5Hr1G001180.3","Contig2306_s_at",76.9345238095238,100
"HORVU7Hr1G110960","HORVU7Hr1G110960.1","Contig23069_at",56.1181434599156,94.361
"HORVU1Hr1G005680","HORVU1Hr1G005680.2","Contig23070_at",54.320987654321,99.747
"HORVU1Hr1G040250","HORVU1Hr1G040250.4","Contig23071_at",56.6098081023454,99.624
"HORVU5Hr1G002030","HORVU5Hr1G002030.2","Contig23073_at",97.9020979020979,99.524
"HORVU4Hr1G048750","HORVU4Hr1G048750.1","Contig23075_at",99.1869918699187,99.18
"HORVU5Hr1G116930","HORVU5Hr1G116930.5","Contig23086_at",84.1269841269841,99.329
"HORVU7Hr1G042800","HORVU7Hr1G042800.14","Contig23092_at",86.9291338582677,98.551
"HORVU2Hr1G067700","HORVU2Hr1G067700.1","Contig23097_at",97.8978978978979,100
"HORVU3Hr1G032790","HORVU3Hr1G032790.27","Contig23099_at",56.1728395061728,100
"HORVU5Hr1G000660","HORVU5Hr1G000660.2","Contig231_x_at",88.0392156862745,99.556
"HORVU7Hr1G080630","HORVU7Hr1G080630.1","Contig2310_at",100,100
"HORVU3Hr1G028340","HORVU3Hr1G028340.1","Contig23103_at",73.876404494382,99.433
"HORVU7Hr1G101910","HORVU7Hr1G101910.2","Contig23103_at",73.876404494382,99.433
"HORVU2Hr1G073730","HORVU2Hr1G073730.1","Contig23122_at",93.010752688172,99.711
"HORVU4Hr1G065440","HORVU4Hr1G065440.16","Contig23128_at",91.5778251599147,99.306
"HORVU2Hr1G019160","HORVU2Hr1G019160.1","Contig2313_at",98.0769230769231,99.673
"HORVU6Hr1G014500","HORVU6Hr1G014500.2","Contig2314_at",77.1929824561403,99.318
"HORVU3Hr1G111150","HORVU3Hr1G111150.1","Contig23141_at",61.038961038961,96.809
"HORVU3Hr1G085160","HORVU3Hr1G085160.1","Contig23161_at",67.9245283018868,99.802
"HORVU3Hr1G068270","HORVU3Hr1G068270.1","Contig23161_at",67.9245283018868,99.802
"HORVU4Hr1G025140","HORVU4Hr1G025140.15","Contig23168_at",74.8995983935743,100
"HORVU5Hr1G081400","HORVU5Hr1G081400.1","Contig23176_at",95.4545454545455,100
"HORVU6Hr1G080490","HORVU6Hr1G080490.2","Contig23178_at",50.3006012024048,100
"HORVU3Hr1G067060","HORVU3Hr1G067060.2","Contig2318_s_at",91.3742690058479,99.84
"HORVU3Hr1G067060","HORVU3Hr1G067060.2","Contig2318_at",91.3742690058479,99.84
"HORVU6Hr1G082920","HORVU6Hr1G082920.1","Contig23180_at",66.9239250275634,98.847
"HORVU2Hr1G119600","HORVU2Hr1G119600.1","Contig23185_at",62.6070409134158,99.848
"HORVU3Hr1G058100","HORVU3Hr1G058100.1","Contig23196_at",66.6666666666667,100
"HORVU4Hr1G020030","HORVU4Hr1G020030.1","Contig2320_s_at",64.9880095923261,100
"HORVU5Hr1G073330","HORVU5Hr1G073330.1","Contig23200_at",74.5762711864407,100
"HORVU2Hr1G092730","HORVU2Hr1G092730.1","Contig23207_at",87.4223602484472,99.467
"HORVU3Hr1G027500","HORVU3Hr1G027500.4","Contig23211_at",67.5324675324675,99.786
"HORVU0Hr1G007220","HORVU0Hr1G007220.1","Contig23219_at",69.2307692307692,97.541
"HORVU2Hr1G069120","HORVU2Hr1G069120.1","Contig23222_at",100,89.051
"HORVU7Hr1G105510","HORVU7Hr1G105510.13","Contig23228_at",61.8633540372671,100
"HORVU3Hr1G074130","HORVU3Hr1G074130.2","Contig23231_at",100,100
"HORVU1Hr1G094990","HORVU1Hr1G094990.2","Contig23245_at",61.4481409001957,99.206
"HORVU1Hr1G001950","HORVU1Hr1G001950.2","Contig2326_at",65.2397260273973,98.95
"HORVU1Hr1G001950","HORVU1Hr1G001950.2","Contig2326_s_at",65.2397260273973,98.95
"HORVU1Hr1G069150","HORVU1Hr1G069150.1","Contig23260_at",100,100
"HORVU2Hr1G026370","HORVU2Hr1G026370.1","Contig23262_at",67.4329501915709,100
"HORVU0Hr1G002770","HORVU0Hr1G002770.2","Contig23262_at",67.4329501915709,100
"HORVU4Hr1G061540","HORVU4Hr1G061540.1","Contig23265_at",87.7934272300469,91.444
"HORVU4Hr1G071040","HORVU4Hr1G071040.1","Contig23272_at",70.9677419354839,99.773
"HORVU1Hr1G001090","HORVU1Hr1G001090.1","Contig23275_at",64.9214659685864,98.992
"HORVU1Hr1G001950","HORVU1Hr1G001950.2","Contig2329_x_at",98.4389348025712,82.9
"HORVU7Hr1G026450","HORVU7Hr1G026450.1","Contig23292_at",99.4152046783626,93.208
"HORVU1Hr1G090460","HORVU1Hr1G090460.1","Contig23295_at",100,99.583
"HORVU2Hr1G088860","HORVU2Hr1G088860.1","Contig23296_at",96.017316017316,99.91
"HORVU5Hr1G066960","HORVU5Hr1G066960.2","Contig233_at",81.4488828706838,100
"HORVU2Hr1G004230","HORVU2Hr1G004230.5","Contig2330_x_at",86.8983957219251,99.538
"HORVU6Hr1G028220","HORVU6Hr1G028220.2","Contig23305_at",99.8973305954825,99.283
"HORVU5Hr1G050660","HORVU5Hr1G050660.1","Contig23306_at",95.1219512195122,98.291
"HORVU7Hr1G120390","HORVU7Hr1G120390.2","Contig23309_at",50.2915451895044,80.802
"HORVU3Hr1G086810","HORVU3Hr1G086810.1","Contig23325_at",98.12734082397,96.947
"HORVU3Hr1G116580","HORVU3Hr1G116580.4","Contig2333_s_at",97.1139971139971,98.217
"HORVU6Hr1G009520","HORVU6Hr1G009520.2","Contig23335_at",64.9267399267399,99.436
"HORVU5Hr1G008960","HORVU5Hr1G008960.1","Contig23336_at",59.4059405940594,100
"HORVU1Hr1G038620","HORVU1Hr1G038620.27","Contig23344_at",60.1340033500838,100
"HORVU5Hr1G106100","HORVU5Hr1G106100.5","Contig23347_at",62.480376766091,99.749
"HORVU1Hr1G082030","HORVU1Hr1G082030.1","Contig23354_at",64.9122807017544,99.263
"HORVU1Hr1G094440","HORVU1Hr1G094440.1","Contig23357_at",72.3446893787575,99.169
"HORVU0Hr1G001600","HORVU0Hr1G001600.2","Contig23357_at",72.3446893787575,99.169
"HORVU1Hr1G077350","HORVU1Hr1G077350.1","Contig23368_at",92.3497267759563,93.195
"HORVU5Hr1G014130","HORVU5Hr1G014130.1","Contig23369_at",67.5070028011204,83.402
"HORVU1Hr1G001950","HORVU1Hr1G001950.2","Contig2337_at",79.8022598870056,98.23
"HORVU4Hr1G064770","HORVU4Hr1G064770.1","Contig23379_at",83.0645161290323,89.32
"HORVU2Hr1G017820","HORVU2Hr1G017820.1","Contig23383_at",81.9477434679335,100
"HORVU6Hr1G034140","HORVU6Hr1G034140.2","Contig23389_at",85.3974121996303,100
"HORVU6Hr1G053800","HORVU6Hr1G053800.1","Contig2339_at",100,97.661
"HORVU4Hr1G068400","HORVU4Hr1G068400.2","Contig23394_at",99.780701754386,99.121
"HORVU1Hr1G073680","HORVU1Hr1G073680.1","Contig234_s_at",100,96.154
"HORVU1Hr1G022390","HORVU1Hr1G022390.2","Contig234_s_at",100,96.154
"HORVU6Hr1G053800","HORVU6Hr1G053800.1","Contig2340_at",100,97.661
"HORVU4Hr1G060270","HORVU4Hr1G060270.6","Contig23413_at",63.943661971831,99.56
"HORVU1Hr1G042220","HORVU1Hr1G042220.1","Contig2342_at",96.4218455743879,100
"HORVU7Hr1G075150","HORVU7Hr1G075150.4","Contig2343_s_at",71.5555555555555,100
"HORVU1Hr1G030100","HORVU1Hr1G030100.16","Contig23437_at",62.531017369727,99.604
"HORVU1Hr1G078310","HORVU1Hr1G078310.3","Contig23440_at",90.224358974359,99.112
"HORVU5Hr1G025690","HORVU5Hr1G025690.1","Contig23442_at",100,99.118
"HORVU4Hr1G049550","HORVU4Hr1G049550.5","Contig23443_at",96.9924812030075,100
"HORVU3Hr1G087970","HORVU3Hr1G087970.1","Contig23446_at",51.937984496124,100
"HORVU5Hr1G124090","HORVU5Hr1G124090.14","Contig23458_at",56.4387917329094,99.718
"HORVU4Hr1G006530","HORVU4Hr1G006530.2","Contig2346_at",100,99.94
"HORVU4Hr1G006480","HORVU4Hr1G006480.5","Contig2347_at",100,100
"HORVU4Hr1G006480","HORVU4Hr1G006480.5","Contig2348_s_at",54.0865384615385,100
"HORVU1Hr1G051290","HORVU1Hr1G051290.1","Contig23488_at",77.5312066574202,99.642
"HORVU5Hr1G063480","HORVU5Hr1G063480.1","Contig23499_at",75.4237288135593,87.159
"HORVU4Hr1G039640","HORVU4Hr1G039640.1","Contig2350_at",98.6666666666667,95.946
"HORVU6Hr1G066930","HORVU6Hr1G066930.19","Contig2351_at",100,99.841
"HORVU2Hr1G044440","HORVU2Hr1G044440.1","Contig23510_at",93.8856015779093,83.193
"HORVU4Hr1G054370","HORVU4Hr1G054370.2","Contig23511_at",65.5514250309789,100
"HORVU4Hr1G002250","HORVU4Hr1G002250.1","Contig23513_at",99.2125984251969,98.016
"HORVU4Hr1G019000","HORVU4Hr1G019000.8","Contig23520_at",93.5082872928177,100
"HORVU2Hr1G091910","HORVU2Hr1G091910.6","Contig23526_at",67.5438596491228,100
"HORVU5Hr1G018220","HORVU5Hr1G018220.11","Contig23531_at",60.5172413793103,99.145
"HORVU5Hr1G093160","HORVU5Hr1G093160.3","Contig23532_at",61.070110701107,99.698
"HORVU1Hr1G089360","HORVU1Hr1G089360.2","Contig2354_at",56.7307692307692,98.312
"HORVU3Hr1G059480","HORVU3Hr1G059480.1","Contig23540_at",60.4288499025341,100
"HORVU2Hr1G089950","HORVU2Hr1G089950.3","Contig23547_at",90.5314009661836,99.68
"HORVU3Hr1G085860","HORVU3Hr1G085860.2","Contig23549_at",57.2123176661264,100
"HORVU5Hr1G125650","HORVU5Hr1G125650.13","Contig23551_at",59.2901878914405,100
"HORVU3Hr1G087320","HORVU3Hr1G087320.1","Contig23558_at",100,92
"HORVU3Hr1G087340","HORVU3Hr1G087340.1","Contig23558_at",100,92
"HORVU5Hr1G046250","HORVU5Hr1G046250.24","Contig23559_at",67.8620689655172,100
"HORVU4Hr1G056950","HORVU4Hr1G056950.4","Contig23564_at",71.7037037037037,100
"HORVU4Hr1G081290","HORVU4Hr1G081290.2","Contig23568_at",89.0097932535365,99.39
"HORVU3Hr1G037520","HORVU3Hr1G037520.1","Contig23572_at",50.3921568627451,100
"HORVU0Hr1G017570","HORVU0Hr1G017570.2","Contig2358_s_at",94.489247311828,100
"HORVU0Hr1G017570","HORVU0Hr1G017570.2","Contig2358_at",94.489247311828,100
"HORVU0Hr1G017560","HORVU0Hr1G017560.14","Contig2360_at",87.1376811594203,99.792
"HORVU1Hr1G066580","HORVU1Hr1G066580.1","Contig23601_at",100,99.123
"HORVU5Hr1G018730","HORVU5Hr1G018730.3","Contig23608_at",58.4938704028021,100
"HORVU3Hr1G084350","HORVU3Hr1G084350.4","Contig23610_at",60.1362862010222,99.717
"HORVU2Hr1G118670","HORVU2Hr1G118670.1","Contig23611_at",65.5063291139241,99.517
"HORVU3Hr1G039120","HORVU3Hr1G039120.1","Contig23612_at",74.7346072186836,99.432
"HORVU2Hr1G123650","HORVU2Hr1G123650.2","Contig23613_at",65.3735632183908,99.781
"HORVU2Hr1G032830","HORVU2Hr1G032830.1","Contig2362_s_at",100,100
"HORVU5Hr1G058670","HORVU5Hr1G058670.56","Contig23625_at",75,99.511
"HORVU7Hr1G063720","HORVU7Hr1G063720.1","Contig23628_at",78.7625418060201,99.788
"HORVU7Hr1G067060","HORVU7Hr1G067060.1","Contig2364_at",100,100
"HORVU5Hr1G100460","HORVU5Hr1G100460.1","Contig23641_at",98.9071038251366,98.901
"HORVU4Hr1G073340","HORVU4Hr1G073340.1","Contig23642_at",72.5548902195609,99.725
"HORVU1Hr1G012660","HORVU1Hr1G012660.1","Contig23647_at",84.469696969697,99.552
"HORVU2Hr1G094320","HORVU2Hr1G094320.1","Contig23650_at",75.3117206982544,99.834
"HORVU4Hr1G043990","HORVU4Hr1G043990.3","Contig23655_at",72.1393034825871,100
"HORVU5Hr1G091570","HORVU5Hr1G091570.1","Contig23662_at",83.3597464342314,99.43
"HORVU3Hr1G080810","HORVU3Hr1G080810.1","Contig23665_at",51.8737672583826,99.43
"HORVU7Hr1G010840","HORVU7Hr1G010840.1","Contig23667_at",79.5138888888889,89.083
"HORVU5Hr1G114220","HORVU5Hr1G114220.1","Contig23672_at",75.7377049180328,98.268
"HORVU1Hr1G024390","HORVU1Hr1G024390.1","Contig23678_at",88.4328358208955,100
"HORVU1Hr1G050600","HORVU1Hr1G050600.1","Contig23683_at",95.0468540829987,99.718
"HORVU6Hr1G009400","HORVU6Hr1G009400.2","Contig2369_s_at",99.6810207336523,99.04
"HORVU1Hr1G038880","HORVU1Hr1G038880.2","Contig23696_at",59.1160220994475,100
"HORVU3Hr1G088200","HORVU3Hr1G088200.5","Contig23697_at",52.3809523809524,99.687
"HORVU4Hr1G064870","HORVU4Hr1G064870.23","Contig23705_at",64.1061452513967,86.928
